x,y,NDVI
397695.0,4750665.0,0.46950376
397725.0,4750665.0,0.45763963
397755.0,4750665.0,0.49412596
397785.0,4750665.0,0.50337344
397815.0,4750665.0,0.48824823
397845.0,4750665.0,0.45475188
397875.0,4750665.0,0.43122566
397905.0,4750665.0,0.443349
397935.0,4750665.0,0.47931358
397965.0,4750665.0,0.5328721
397995.0,4750665.0,0.5289778
398025.0,4750665.0,0.5381095
398055.0,4750665.0,0.5272814
398085.0,4750665.0,0.5474755
398115.0,4750665.0,0.52832735
398145.0,4750665.0,0.5016975
398175.0,4750665.0,0.49591976
398205.0,4750665.0,0.5078241
398235.0,4750665.0,0.50761974
398265.0,4750665.0,0.5056006
398295.0,4750665.0,0.49460912
398325.0,4750665.0,0.522831
398355.0,4750665.0,0.4990901
398385.0,4750665.0,0.4753262
398415.0,4750665.0,0.4548872
398445.0,4750665.0,0.43837067
398475.0,4750665.0,0.51116174
398505.0,4750665.0,0.56329364
398535.0,4750665.0,0.5229682
398565.0,4750665.0,0.44660065
398595.0,4750665.0,0.4514312
398625.0,4750665.0,0.50693464
398655.0,4750665.0,0.48577878
398685.0,4750665.0,0.4166082
398715.0,4750665.0,0.52490574
398745.0,4750665.0,0.5324988
398775.0,4750665.0,0.54863316
398805.0,4750665.0,0.5735995
398835.0,4750665.0,0.5899531
398865.0,4750665.0,0.58269155
398895.0,4750665.0,0.43425557
398925.0,4750665.0,0.23209682
398955.0,4750665.0,0.23960268
398985.0,4750665.0,0.25560248
399015.0,4750665.0,0.24972785
399045.0,4750665.0,0.23399149
399075.0,4750665.0,0.22442563
399105.0,4750665.0,0.2173913
399135.0,4750665.0,0.22457597
399165.0,4750665.0,0.23764773
399195.0,4750665.0,0.35799488
399225.0,4750665.0,0.5148986
399255.0,4750665.0,0.53013843
399285.0,4750665.0,0.55020255
399315.0,4750665.0,0.56017905
399345.0,4750665.0,0.5615387
399375.0,4750665.0,0.5697
399405.0,4750665.0,0.57399267
399435.0,4750665.0,0.57926494
399465.0,4750665.0,0.55285805
399495.0,4750665.0,0.5700923
399525.0,4750665.0,0.5707241
399555.0,4750665.0,0.57973766
399585.0,4750665.0,0.56885654
399615.0,4750665.0,0.5866133
399645.0,4750665.0,0.5658981
399675.0,4750665.0,0.5549262
399705.0,4750665.0,0.5760462
399735.0,4750665.0,0.55836
399765.0,4750665.0,0.55524653
399795.0,4750665.0,0.5206247
399825.0,4750665.0,0.44301313
399855.0,4750665.0,0.4677354
399885.0,4750665.0,0.5043096
399915.0,4750665.0,0.50083774
399945.0,4750665.0,0.47656852
399975.0,4750665.0,0.47463512
400005.0,4750665.0,0.517542
400035.0,4750665.0,0.49733472
400065.0,4750665.0,0.48339257
400095.0,4750665.0,0.49967846
400125.0,4750665.0,0.4892677
400155.0,4750665.0,0.5074022
400185.0,4750665.0,0.4733262
400215.0,4750665.0,0.5015614
400245.0,4750665.0,0.51736045
400275.0,4750665.0,0.4561386
400305.0,4750665.0,0.43006262
400335.0,4750665.0,0.48126894
400365.0,4750665.0,0.47969624
400395.0,4750665.0,0.5158487
400425.0,4750665.0,0.5487693
400455.0,4750665.0,0.59038323
400485.0,4750665.0,0.5820446
400515.0,4750665.0,0.5666597
400545.0,4750665.0,0.5638518
400575.0,4750665.0,0.56770223
400605.0,4750665.0,0.5605513
400635.0,4750665.0,0.5614078
400665.0,4750665.0,0.5630046
400695.0,4750665.0,0.5497122
400725.0,4750665.0,0.4818776
400755.0,4750665.0,0.38441882
400785.0,4750665.0,0.30666348
400815.0,4750665.0,0.36931798
400845.0,4750665.0,0.4415448
400875.0,4750665.0,0.4765375
400905.0,4750665.0,0.51695406
400935.0,4750665.0,0.5291933
400965.0,4750665.0,0.5058392
400995.0,4750665.0,0.46252573
401025.0,4750665.0,0.4601773
401055.0,4750665.0,0.47384888
401085.0,4750665.0,0.47780064
401115.0,4750665.0,0.5136076
401145.0,4750665.0,0.5584703
401175.0,4750665.0,0.57941186
401205.0,4750665.0,0.5847402
401235.0,4750665.0,0.5602921
401265.0,4750665.0,0.564341
401295.0,4750665.0,0.56944185
401325.0,4750665.0,0.57073736
401355.0,4750665.0,0.5557974
401385.0,4750665.0,0.5595181
401415.0,4750665.0,0.5525503
401445.0,4750665.0,0.5578676
401475.0,4750665.0,0.55583584
401505.0,4750665.0,0.5633257
401535.0,4750665.0,0.56014186
401565.0,4750665.0,0.5604256
401595.0,4750665.0,0.56893486
401625.0,4750665.0,0.57506454
401655.0,4750665.0,0.55628693
401685.0,4750665.0,0.56252784
401715.0,4750665.0,0.55223393
401745.0,4750665.0,0.5588273
401775.0,4750665.0,0.5569743
401805.0,4750665.0,0.5505773
401835.0,4750665.0,0.54172015
401865.0,4750665.0,0.52763367
401895.0,4750665.0,0.5396975
401925.0,4750665.0,0.53579605
401955.0,4750665.0,0.5402182
401985.0,4750665.0,0.55062085
402015.0,4750665.0,0.5567149
402045.0,4750665.0,0.5755715
402075.0,4750665.0,0.58825964
402105.0,4750665.0,0.543401
402135.0,4750665.0,0.5604864
402165.0,4750665.0,0.509706
402195.0,4750665.0,0.5312888
402225.0,4750665.0,0.51555276
402255.0,4750665.0,0.48641258
402285.0,4750665.0,0.49390614
402315.0,4750665.0,0.45325977
402345.0,4750665.0,0.51200396
402375.0,4750665.0,0.5404875
402405.0,4750665.0,0.5340295
402435.0,4750665.0,0.5445683
402465.0,4750665.0,0.505864
402495.0,4750665.0,0.5220521
402525.0,4750665.0,0.55739254
402555.0,4750665.0,0.56199986
402585.0,4750665.0,0.56342715
402615.0,4750665.0,0.523613
402645.0,4750665.0,0.5248399
402675.0,4750665.0,0.5463944
402705.0,4750665.0,0.56448805
402735.0,4750665.0,0.54626334
402765.0,4750665.0,0.5712506
402795.0,4750665.0,0.5520187
402825.0,4750665.0,0.5143262
402855.0,4750665.0,0.5298398
402885.0,4750665.0,0.56606823
402915.0,4750665.0,0.55987173
402945.0,4750665.0,0.48146757
402975.0,4750665.0,0.4912543
403005.0,4750665.0,0.54112154
403035.0,4750665.0,0.5391506
403065.0,4750665.0,0.44680256
403095.0,4750665.0,0.4731005
403125.0,4750665.0,0.5048754
403155.0,4750665.0,0.49386492
403185.0,4750665.0,0.48529106
403215.0,4750665.0,0.38726383
403245.0,4750665.0,0.5498716
403275.0,4750665.0,0.53527886
403305.0,4750665.0,0.5269006
403335.0,4750665.0,0.54863155
403365.0,4750665.0,0.5630866
403395.0,4750665.0,0.57715887
403425.0,4750665.0,0.5779716
403455.0,4750665.0,0.5700583
395865.0,4750635.0,0.48980704
395895.0,4750635.0,0.52837646
395925.0,4750635.0,0.5385191
395955.0,4750635.0,0.5320363
395985.0,4750635.0,0.491856
396015.0,4750635.0,0.4471785
396045.0,4750635.0,0.35241073
396075.0,4750635.0,0.38571274
396105.0,4750635.0,0.4078018
396135.0,4750635.0,0.56457144
396165.0,4750635.0,0.580215
396195.0,4750635.0,0.5679052
396225.0,4750635.0,0.5650868
396255.0,4750635.0,0.5789778
396285.0,4750635.0,0.57210684
396315.0,4750635.0,0.57015145
396345.0,4750635.0,0.55709565
396375.0,4750635.0,0.56400806
396405.0,4750635.0,0.57137936
396435.0,4750635.0,0.5715755
396465.0,4750635.0,0.5616026
396495.0,4750635.0,0.5866551
396525.0,4750635.0,0.5673701
396555.0,4750635.0,0.59621817
396585.0,4750635.0,0.5531307
396615.0,4750635.0,0.54876167
396645.0,4750635.0,0.5571222
396675.0,4750635.0,0.53576237
396705.0,4750635.0,0.520389
396735.0,4750635.0,0.52909786
396765.0,4750635.0,0.5752009
396795.0,4750635.0,0.5322412
396825.0,4750635.0,0.47516814
396855.0,4750635.0,0.43596795
396885.0,4750635.0,0.4516727
396915.0,4750635.0,0.52351314
396945.0,4750635.0,0.5345432
396975.0,4750635.0,0.55774814
397005.0,4750635.0,0.53094757
397035.0,4750635.0,0.519674
397065.0,4750635.0,0.5203123
397095.0,4750635.0,0.5395698
397125.0,4750635.0,0.5559085
397155.0,4750635.0,0.5751172
397185.0,4750635.0,0.57591015
397215.0,4750635.0,0.57068306
397245.0,4750635.0,0.52722037
397275.0,4750635.0,0.5415773
397305.0,4750635.0,0.5634364
397335.0,4750635.0,0.48260036
397365.0,4750635.0,0.5101705
397395.0,4750635.0,0.51506966
397425.0,4750635.0,0.5408506
397455.0,4750635.0,0.564006
397485.0,4750635.0,0.5644385
397515.0,4750635.0,0.56919414
397545.0,4750635.0,0.5723699
397575.0,4750635.0,0.57672155
397605.0,4750635.0,0.5867312
397635.0,4750635.0,0.5582165
397665.0,4750635.0,0.4842466
397695.0,4750635.0,0.33941635
397725.0,4750635.0,0.32444444
397755.0,4750635.0,0.45657933
397785.0,4750635.0,0.49936807
397815.0,4750635.0,0.48604387
397845.0,4750635.0,0.48338142
397875.0,4750635.0,0.46826112
397905.0,4750635.0,0.44065627
397935.0,4750635.0,0.48606944
397965.0,4750635.0,0.55507946
397995.0,4750635.0,0.5546396
398025.0,4750635.0,0.5497365
398055.0,4750635.0,0.54572594
398085.0,4750635.0,0.5498372
398115.0,4750635.0,0.53098804
398145.0,4750635.0,0.4998423
398175.0,4750635.0,0.4777979
398205.0,4750635.0,0.4626306
398235.0,4750635.0,0.45676258
398265.0,4750635.0,0.4755539
398295.0,4750635.0,0.49811596
398325.0,4750635.0,0.5255074
398355.0,4750635.0,0.5082337
398385.0,4750635.0,0.47108927
398415.0,4750635.0,0.44348717
398445.0,4750635.0,0.45570862
398475.0,4750635.0,0.5261706
398505.0,4750635.0,0.52100325
398535.0,4750635.0,0.42899176
398565.0,4750635.0,0.39882842
398595.0,4750635.0,0.45003313
398625.0,4750635.0,0.4423677
398655.0,4750635.0,0.4153097
398685.0,4750635.0,0.4135092
398715.0,4750635.0,0.4808036
398745.0,4750635.0,0.5531164
398775.0,4750635.0,0.5589426
398805.0,4750635.0,0.55784994
398835.0,4750635.0,0.5779304
398865.0,4750635.0,0.5759075
398895.0,4750635.0,0.4387258
398925.0,4750635.0,0.2568379
398955.0,4750635.0,0.25621334
398985.0,4750635.0,0.24504003
399015.0,4750635.0,0.26308027
399045.0,4750635.0,0.2628205
399075.0,4750635.0,0.23534589
399105.0,4750635.0,0.22952586
399135.0,4750635.0,0.23329394
399165.0,4750635.0,0.22259066
399195.0,4750635.0,0.25063485
399225.0,4750635.0,0.29070607
399255.0,4750635.0,0.31004807
399285.0,4750635.0,0.39625427
399315.0,4750635.0,0.5118961
399345.0,4750635.0,0.5555987
399375.0,4750635.0,0.5500507
399405.0,4750635.0,0.56366664
399435.0,4750635.0,0.5713391
399465.0,4750635.0,0.55541253
399495.0,4750635.0,0.56467587
399525.0,4750635.0,0.54813516
399555.0,4750635.0,0.49268985
399585.0,4750635.0,0.45299256
399615.0,4750635.0,0.44116217
399645.0,4750635.0,0.4460714
399675.0,4750635.0,0.44235566
399705.0,4750635.0,0.43228358
399735.0,4750635.0,0.41023716
399765.0,4750635.0,0.41928187
399795.0,4750635.0,0.41921824
399825.0,4750635.0,0.46304137
399855.0,4750635.0,0.5212257
399885.0,4750635.0,0.4990296
399915.0,4750635.0,0.5373825
399945.0,4750635.0,0.56955427
399975.0,4750635.0,0.5464069
400005.0,4750635.0,0.5549268
400035.0,4750635.0,0.5663176
400065.0,4750635.0,0.4977804
400095.0,4750635.0,0.45262468
400125.0,4750635.0,0.4245254
400155.0,4750635.0,0.4259852
400185.0,4750635.0,0.4261047
400215.0,4750635.0,0.420817
400245.0,4750635.0,0.41058433
400275.0,4750635.0,0.38950464
400305.0,4750635.0,0.4649199
400335.0,4750635.0,0.49421674
400365.0,4750635.0,0.4925552
400395.0,4750635.0,0.50201154
400425.0,4750635.0,0.50677073
400455.0,4750635.0,0.5014538
400485.0,4750635.0,0.5565742
400515.0,4750635.0,0.55569655
400545.0,4750635.0,0.48376703
400575.0,4750635.0,0.46711573
400605.0,4750635.0,0.53592676
400635.0,4750635.0,0.55874217
400665.0,4750635.0,0.557003
400695.0,4750635.0,0.5329807
400725.0,4750635.0,0.41423377
400755.0,4750635.0,0.37053302
400785.0,4750635.0,0.34453848
400815.0,4750635.0,0.4100714
400845.0,4750635.0,0.45257008
400875.0,4750635.0,0.48343593
400905.0,4750635.0,0.4810698
400935.0,4750635.0,0.42575496
400965.0,4750635.0,0.36602804
400995.0,4750635.0,0.44385344
401025.0,4750635.0,0.49204427
401055.0,4750635.0,0.53075504
401085.0,4750635.0,0.5297625
401115.0,4750635.0,0.5558089
401145.0,4750635.0,0.56823003
401175.0,4750635.0,0.5662324
401205.0,4750635.0,0.5788546
401235.0,4750635.0,0.55173534
401265.0,4750635.0,0.5681697
401295.0,4750635.0,0.58481795
401325.0,4750635.0,0.5675995
401355.0,4750635.0,0.5475546
401385.0,4750635.0,0.5644022
401415.0,4750635.0,0.57110006
401445.0,4750635.0,0.5787195
401475.0,4750635.0,0.5696592
401505.0,4750635.0,0.57067347
401535.0,4750635.0,0.5696274
401565.0,4750635.0,0.5784376
401595.0,4750635.0,0.56960756
401625.0,4750635.0,0.58579063
401655.0,4750635.0,0.57366365
401685.0,4750635.0,0.5779722
401715.0,4750635.0,0.5663603
401745.0,4750635.0,0.5708221
401775.0,4750635.0,0.56898284
401805.0,4750635.0,0.5468735
401835.0,4750635.0,0.5182219
401865.0,4750635.0,0.53316534
401895.0,4750635.0,0.54567623
401925.0,4750635.0,0.5450627
401955.0,4750635.0,0.5506303
401985.0,4750635.0,0.54928833
402015.0,4750635.0,0.56106603
402045.0,4750635.0,0.55585
402075.0,4750635.0,0.56778175
402105.0,4750635.0,0.45639265
402135.0,4750635.0,0.5190102
402165.0,4750635.0,0.48046914
402195.0,4750635.0,0.55049443
402225.0,4750635.0,0.5255427
402255.0,4750635.0,0.4554075
402285.0,4750635.0,0.47728923
402315.0,4750635.0,0.50593275
402345.0,4750635.0,0.5386411
402375.0,4750635.0,0.5393624
402405.0,4750635.0,0.50210166
402435.0,4750635.0,0.45387402
402465.0,4750635.0,0.44753844
402495.0,4750635.0,0.513774
402525.0,4750635.0,0.55712634
402555.0,4750635.0,0.5666768
402585.0,4750635.0,0.5538174
402615.0,4750635.0,0.52008706
402645.0,4750635.0,0.52538955
402675.0,4750635.0,0.5491465
402705.0,4750635.0,0.5528585
402735.0,4750635.0,0.549112
402765.0,4750635.0,0.5543116
402795.0,4750635.0,0.5357335
402825.0,4750635.0,0.5373439
402855.0,4750635.0,0.55482113
402885.0,4750635.0,0.553344
402915.0,4750635.0,0.49214795
402945.0,4750635.0,0.4742288
402975.0,4750635.0,0.5369078
403005.0,4750635.0,0.5730884
403035.0,4750635.0,0.52829105
403065.0,4750635.0,0.44948453
403095.0,4750635.0,0.47052675
403125.0,4750635.0,0.50645137
403155.0,4750635.0,0.515094
403185.0,4750635.0,0.45726946
403215.0,4750635.0,0.41787407
403245.0,4750635.0,0.4575015
403275.0,4750635.0,0.47837892
403305.0,4750635.0,0.5208298
403335.0,4750635.0,0.5390026
403365.0,4750635.0,0.56139797
403395.0,4750635.0,0.5757446
403425.0,4750635.0,0.5755292
403455.0,4750635.0,0.58171576
395865.0,4750605.0,0.49840763
395895.0,4750605.0,0.54324263
395925.0,4750605.0,0.5381314
395955.0,4750605.0,0.5246251
395985.0,4750605.0,0.5083729
396015.0,4750605.0,0.38878173
396045.0,4750605.0,0.3510951
396075.0,4750605.0,0.3818248
396105.0,4750605.0,0.39595225
396135.0,4750605.0,0.56688625
396165.0,4750605.0,0.57422644
396195.0,4750605.0,0.56690997
396225.0,4750605.0,0.5685667
396255.0,4750605.0,0.56971395
396285.0,4750605.0,0.53344643
396315.0,4750605.0,0.5512227
396345.0,4750605.0,0.5541699
396375.0,4750605.0,0.5639165
396405.0,4750605.0,0.5603512
396435.0,4750605.0,0.5640334
396465.0,4750605.0,0.5708692
396495.0,4750605.0,0.56558406
396525.0,4750605.0,0.5767063
396555.0,4750605.0,0.5696747
396585.0,4750605.0,0.5329052
396615.0,4750605.0,0.54466
396645.0,4750605.0,0.54949605
396675.0,4750605.0,0.56166035
396705.0,4750605.0,0.5664201
396735.0,4750605.0,0.5624825
396765.0,4750605.0,0.5548363
396795.0,4750605.0,0.47438005
396825.0,4750605.0,0.45565775
396855.0,4750605.0,0.47376502
396885.0,4750605.0,0.5164376
396915.0,4750605.0,0.5518675
396945.0,4750605.0,0.5565552
396975.0,4750605.0,0.5525081
397005.0,4750605.0,0.52537847
397035.0,4750605.0,0.532366
397065.0,4750605.0,0.51543164
397095.0,4750605.0,0.5609819
397125.0,4750605.0,0.5691636
397155.0,4750605.0,0.5619053
397185.0,4750605.0,0.5766756
397215.0,4750605.0,0.5663259
397245.0,4750605.0,0.5300316
397275.0,4750605.0,0.5481425
397305.0,4750605.0,0.55443186
397335.0,4750605.0,0.5064614
397365.0,4750605.0,0.5152393
397395.0,4750605.0,0.5327774
397425.0,4750605.0,0.55290806
397455.0,4750605.0,0.57238585
397485.0,4750605.0,0.5754825
397515.0,4750605.0,0.5752349
397545.0,4750605.0,0.5768913
397575.0,4750605.0,0.5758671
397605.0,4750605.0,0.58294696
397635.0,4750605.0,0.5552504
397665.0,4750605.0,0.48681885
397695.0,4750605.0,0.3238301
397725.0,4750605.0,0.25561857
397755.0,4750605.0,0.46670517
397785.0,4750605.0,0.49867645
397815.0,4750605.0,0.49420726
397845.0,4750605.0,0.50069684
397875.0,4750605.0,0.42230716
397905.0,4750605.0,0.3564127
397935.0,4750605.0,0.5013753
397965.0,4750605.0,0.5562617
397995.0,4750605.0,0.56550354
398025.0,4750605.0,0.55699974
398055.0,4750605.0,0.5646107
398085.0,4750605.0,0.5457448
398115.0,4750605.0,0.51613015
398145.0,4750605.0,0.49467155
398175.0,4750605.0,0.47193456
398205.0,4750605.0,0.47327524
398235.0,4750605.0,0.46837944
398265.0,4750605.0,0.47879654
398295.0,4750605.0,0.50973094
398325.0,4750605.0,0.51717156
398355.0,4750605.0,0.46944654
398385.0,4750605.0,0.4356683
398415.0,4750605.0,0.4749868
398445.0,4750605.0,0.50238895
398475.0,4750605.0,0.5246235
398505.0,4750605.0,0.4013828
398535.0,4750605.0,0.3106567
398565.0,4750605.0,0.3701108
398595.0,4750605.0,0.44018158
398625.0,4750605.0,0.43833658
398655.0,4750605.0,0.3763851
398685.0,4750605.0,0.3329074
398715.0,4750605.0,0.46981138
398745.0,4750605.0,0.5346012
398775.0,4750605.0,0.54009986
398805.0,4750605.0,0.53129745
398835.0,4750605.0,0.54997134
398865.0,4750605.0,0.55000305
398895.0,4750605.0,0.48116136
398925.0,4750605.0,0.40788254
398955.0,4750605.0,0.41920605
398985.0,4750605.0,0.43119812
399015.0,4750605.0,0.28121462
399045.0,4750605.0,0.2875762
399075.0,4750605.0,0.27819282
399105.0,4750605.0,0.24909747
399135.0,4750605.0,0.23079553
399165.0,4750605.0,0.22609404
399195.0,4750605.0,0.22425921
399225.0,4750605.0,0.2237216
399255.0,4750605.0,0.2321651
399285.0,4750605.0,0.2850527
399315.0,4750605.0,0.49200326
399345.0,4750605.0,0.5515346
399375.0,4750605.0,0.5520089
399405.0,4750605.0,0.5271645
399435.0,4750605.0,0.5240052
399465.0,4750605.0,0.52897495
399495.0,4750605.0,0.5877665
399525.0,4750605.0,0.5390657
399555.0,4750605.0,0.46593803
399585.0,4750605.0,0.4562212
399615.0,4750605.0,0.49113062
399645.0,4750605.0,0.48228085
399675.0,4750605.0,0.4658332
399705.0,4750605.0,0.4997726
399735.0,4750605.0,0.54611164
399765.0,4750605.0,0.54304326
399795.0,4750605.0,0.5298306
399825.0,4750605.0,0.5317955
399855.0,4750605.0,0.57155466
399885.0,4750605.0,0.5667623
399915.0,4750605.0,0.54496175
399945.0,4750605.0,0.59908694
399975.0,4750605.0,0.59330475
400005.0,4750605.0,0.5963921
400035.0,4750605.0,0.59060514
400065.0,4750605.0,0.40130016
400095.0,4750605.0,0.4422814
400125.0,4750605.0,0.4531024
400155.0,4750605.0,0.40305182
400185.0,4750605.0,0.4612603
400215.0,4750605.0,0.48236394
400245.0,4750605.0,0.44017154
400275.0,4750605.0,0.4301415
400305.0,4750605.0,0.44462082
400335.0,4750605.0,0.48294502
400365.0,4750605.0,0.48021218
400395.0,4750605.0,0.45349908
400425.0,4750605.0,0.4846183
400455.0,4750605.0,0.49699625
400485.0,4750605.0,0.5520187
400515.0,4750605.0,0.5284305
400545.0,4750605.0,0.4966367
400575.0,4750605.0,0.5137717
400605.0,4750605.0,0.49824208
400635.0,4750605.0,0.5370551
400665.0,4750605.0,0.55300117
400695.0,4750605.0,0.5020379
400725.0,4750605.0,0.48867917
400755.0,4750605.0,0.42466462
400785.0,4750605.0,0.33128956
400815.0,4750605.0,0.34896994
400845.0,4750605.0,0.35798278
400875.0,4750605.0,0.40122682
400905.0,4750605.0,0.45352378
400935.0,4750605.0,0.3676301
400965.0,4750605.0,0.50958073
400995.0,4750605.0,0.55270535
401025.0,4750605.0,0.56946087
401055.0,4750605.0,0.57618934
401085.0,4750605.0,0.55866474
401115.0,4750605.0,0.58578116
401145.0,4750605.0,0.58457243
401175.0,4750605.0,0.5817359
401205.0,4750605.0,0.5797405
401235.0,4750605.0,0.563241
401265.0,4750605.0,0.572666
401295.0,4750605.0,0.587354
401325.0,4750605.0,0.5705971
401355.0,4750605.0,0.567897
401385.0,4750605.0,0.57642525
401415.0,4750605.0,0.58250296
401445.0,4750605.0,0.5810979
401475.0,4750605.0,0.58423024
401505.0,4750605.0,0.5704102
401535.0,4750605.0,0.5613794
401565.0,4750605.0,0.55924386
401595.0,4750605.0,0.550979
401625.0,4750605.0,0.5744168
401655.0,4750605.0,0.56979334
401685.0,4750605.0,0.57547605
401715.0,4750605.0,0.5754262
401745.0,4750605.0,0.5750355
401775.0,4750605.0,0.54319155
401805.0,4750605.0,0.55371636
401835.0,4750605.0,0.5583483
401865.0,4750605.0,0.5696084
401895.0,4750605.0,0.55637467
401925.0,4750605.0,0.5475974
401955.0,4750605.0,0.54158807
401985.0,4750605.0,0.54419965
402015.0,4750605.0,0.55948716
402045.0,4750605.0,0.5638009
402075.0,4750605.0,0.556443
402105.0,4750605.0,0.51024187
402135.0,4750605.0,0.46582747
402165.0,4750605.0,0.43111682
402195.0,4750605.0,0.52507657
402225.0,4750605.0,0.5393494
402255.0,4750605.0,0.49993196
402285.0,4750605.0,0.49057463
402315.0,4750605.0,0.53595656
402345.0,4750605.0,0.55271286
402375.0,4750605.0,0.48998883
402405.0,4750605.0,0.40669376
402435.0,4750605.0,0.46596897
402465.0,4750605.0,0.5150301
402495.0,4750605.0,0.5265788
402525.0,4750605.0,0.53506416
402555.0,4750605.0,0.5310303
402585.0,4750605.0,0.5406711
402615.0,4750605.0,0.531064
402645.0,4750605.0,0.51231545
402675.0,4750605.0,0.5274571
402705.0,4750605.0,0.5598345
402735.0,4750605.0,0.57375336
402765.0,4750605.0,0.54529834
402795.0,4750605.0,0.5459708
402825.0,4750605.0,0.5686335
402855.0,4750605.0,0.5622696
402885.0,4750605.0,0.51359785
402915.0,4750605.0,0.4808345
402945.0,4750605.0,0.51467294
402975.0,4750605.0,0.55751187
403005.0,4750605.0,0.5646014
403035.0,4750605.0,0.50877416
403065.0,4750605.0,0.44190416
403095.0,4750605.0,0.42027128
403125.0,4750605.0,0.51142836
403155.0,4750605.0,0.5646345
403185.0,4750605.0,0.4534261
403215.0,4750605.0,0.4511779
403245.0,4750605.0,0.43317646
403275.0,4750605.0,0.4603153
403305.0,4750605.0,0.51044077
403335.0,4750605.0,0.5454903
403365.0,4750605.0,0.5657389
403395.0,4750605.0,0.5587034
403425.0,4750605.0,0.5811104
403455.0,4750605.0,0.5855574
395865.0,4750575.0,0.51675177
395895.0,4750575.0,0.5417198
395925.0,4750575.0,0.55290335
395955.0,4750575.0,0.5340085
395985.0,4750575.0,0.4962334
396015.0,4750575.0,0.39685735
396045.0,4750575.0,0.36890444
396075.0,4750575.0,0.34718835
396105.0,4750575.0,0.42240888
396135.0,4750575.0,0.53345656
396165.0,4750575.0,0.56401736
396195.0,4750575.0,0.5613599
396225.0,4750575.0,0.5584159
396255.0,4750575.0,0.55554855
396285.0,4750575.0,0.561573
396315.0,4750575.0,0.5807508
396345.0,4750575.0,0.567965
396375.0,4750575.0,0.57161057
396405.0,4750575.0,0.5767108
396435.0,4750575.0,0.57487565
396465.0,4750575.0,0.56621265
396495.0,4750575.0,0.5545002
396525.0,4750575.0,0.55486053
396555.0,4750575.0,0.55858487
396585.0,4750575.0,0.5644511
396615.0,4750575.0,0.5426962
396645.0,4750575.0,0.5388519
396675.0,4750575.0,0.5511687
396705.0,4750575.0,0.5423296
396735.0,4750575.0,0.51212853
396765.0,4750575.0,0.4782281
396795.0,4750575.0,0.48137817
396825.0,4750575.0,0.50416577
396855.0,4750575.0,0.5247381
396885.0,4750575.0,0.55256677
396915.0,4750575.0,0.5631302
396945.0,4750575.0,0.5566388
396975.0,4750575.0,0.53342235
397005.0,4750575.0,0.5379762
397035.0,4750575.0,0.5473434
397065.0,4750575.0,0.55047935
397095.0,4750575.0,0.56374747
397125.0,4750575.0,0.5636653
397155.0,4750575.0,0.5627789
397185.0,4750575.0,0.57588154
397215.0,4750575.0,0.5659134
397245.0,4750575.0,0.5410996
397275.0,4750575.0,0.5356766
397305.0,4750575.0,0.5311434
397335.0,4750575.0,0.5148152
397365.0,4750575.0,0.5118955
397395.0,4750575.0,0.53630275
397425.0,4750575.0,0.55976856
397455.0,4750575.0,0.5686028
397485.0,4750575.0,0.5674671
397515.0,4750575.0,0.574702
397545.0,4750575.0,0.57521635
397575.0,4750575.0,0.58060116
397605.0,4750575.0,0.5807998
397635.0,4750575.0,0.5517686
397665.0,4750575.0,0.49041563
397695.0,4750575.0,0.3969857
397725.0,4750575.0,0.2678033
397755.0,4750575.0,0.4136013
397785.0,4750575.0,0.4497762
397815.0,4750575.0,0.44002354
397845.0,4750575.0,0.45494923
397875.0,4750575.0,0.34764424
397905.0,4750575.0,0.33713406
397935.0,4750575.0,0.5010367
397965.0,4750575.0,0.54121673
397995.0,4750575.0,0.5624531
398025.0,4750575.0,0.5594628
398055.0,4750575.0,0.5772059
398085.0,4750575.0,0.55661905
398115.0,4750575.0,0.5179672
398145.0,4750575.0,0.49934766
398175.0,4750575.0,0.48142403
398205.0,4750575.0,0.47392085
398235.0,4750575.0,0.4739759
398265.0,4750575.0,0.51865333
398295.0,4750575.0,0.51320606
398325.0,4750575.0,0.5126314
398355.0,4750575.0,0.48565263
398385.0,4750575.0,0.476832
398415.0,4750575.0,0.5092437
398445.0,4750575.0,0.5389026
398475.0,4750575.0,0.5422167
398505.0,4750575.0,0.39772686
398535.0,4750575.0,0.42298555
398565.0,4750575.0,0.47366518
398595.0,4750575.0,0.4756268
398625.0,4750575.0,0.45530304
398655.0,4750575.0,0.47856477
398685.0,4750575.0,0.33496848
398715.0,4750575.0,0.452432
398745.0,4750575.0,0.49405476
398775.0,4750575.0,0.45001584
398805.0,4750575.0,0.46808806
398835.0,4750575.0,0.5087459
398865.0,4750575.0,0.38172796
398895.0,4750575.0,0.39030585
398925.0,4750575.0,0.38674456
398955.0,4750575.0,0.4513419
398985.0,4750575.0,0.40088353
399015.0,4750575.0,0.20004883
399045.0,4750575.0,0.31453165
399075.0,4750575.0,0.3780019
399105.0,4750575.0,0.29466778
399135.0,4750575.0,0.27224094
399165.0,4750575.0,0.26560596
399195.0,4750575.0,0.26277882
399225.0,4750575.0,0.2561122
399255.0,4750575.0,0.2730475
399285.0,4750575.0,0.29172897
399315.0,4750575.0,0.37831804
399345.0,4750575.0,0.40213522
399375.0,4750575.0,0.40961847
399405.0,4750575.0,0.41453394
399435.0,4750575.0,0.365681
399465.0,4750575.0,0.3719271
399495.0,4750575.0,0.54363155
399525.0,4750575.0,0.5432963
399555.0,4750575.0,0.52548474
