FIDs,FIPS,code,X,Y,cancer,poverty,smoking,PM25,NO2,SO2
372,42005.0,PA,1376413.7800931043,2098078.459971183,76.72626587642857,16.95714285714286,27.078571428571426,13.182142857142855,1.7837142857142856,0.015247451500000004
387,42035.0,PA,1517690.1958855074,2172273.4375502523,68.10891862571428,15.885714285714286,28.82857142857143,10.88857142857143,1.6087857142857143,0.06821175707142857
50,13095.0,GA,1111782.1658385245,1008830.3920577316,71.49928901500002,18.86428571428572,25.75714285714286,13.310714285714287,1.7359285714285713,0.01870384385714286
265,36115.0,NY,1804774.0336303578,2472917.922508086,68.58459195,12.407142857142858,29.314285714285713,11.812857142857142,2.1613571428571428,0.08870112142857144
136,13269.0,GA,1094442.9975393724,1121507.8421133333,59.488973127142856,17.03571428571429,27.77857142857143,9.85142857142857,1.1819285714285714,0.048331488142857135
36,13067.0,GA,1045720.2638985517,1271398.8648711322,55.952415697857134,7.442857142857143,24.521428571428572,13.087857142857144,3.4122857142857144,0.11933492214285715
629,54037.0,WV,1540247.3803400397,1956911.4974628151,67.70945070428573,11.299999999999999,25.421428571428574,13.293571428571427,5.485285714285714,0.4276657547857143
500,51035.0,VA,1344969.2008020806,1628917.5007826532,61.24574324071428,12.049999999999999,27.7,12.387142857142857,4.259357142857143,0.36163855371428566
127,13251.0,GA,1335318.348505328,1176789.813921668,65.41136630642856,10.921428571428573,27.47142857142857,13.30285714285714,5.411642857142858,0.32972556264285713
224,36033.0,NY,1703903.7872711562,2595627.354641562,52.40896106928572,11.82142857142857,27.007142857142856,11.10142857142857,2.9332142857142856,0.1661625772142857
233,36051.0,NY,1474589.8507747082,2334175.8072089083,57.008625436428574,10.528571428571427,24.549999999999994,11.88357142857143,4.4365000000000006,0.09134137214285716
660,54099.0,WV,1174285.609003303,1763155.4655072792,65.51040105428571,13.12142857142857,26.99285714285714,11.105,3.086428571428571,0.18214825171428575
496,51027.0,VA,1222296.5968636936,1670564.6474758934,65.30206102142857,12.7,27.11428571428571,9.184285714285716,1.5007857142857142,0.05614783342857143
452,45031.0,SC,1457757.858376946,1375458.3321400697,60.411190367857145,5.25,22.021428571428572,11.872142857142856,5.2317857142857145,0.06681423864285714
476,45079.0,SC,1378047.7208036568,1327144.9799798066,59.39885476357142,8.242857142857144,23.564285714285717,12.739285714285712,4.509499999999999,0.30107510807142857
512,51061.0,VA,1556868.479377338,1895059.368868139,56.93200999642858,13.178571428571429,27.21428571428571,11.281428571428572,3.2039999999999997,0.2744662553571428
639,54057.0,WV,1447341.3735078,1951614.003577621,62.88890450357144,11.557142857142855,28.178571428571423,10.221428571428572,1.7960714285714285,0.09595109549999999
640,54059.0,WV,1206178.9205613427,1720396.1763065385,68.30685486571427,10.02142857142857,29.657142857142855,9.932857142857143,3.5285714285714285,0.07714897357142857
665,54109.0,WV,1258730.9995369953,1714945.019787878,49.12849953785714,14.135714285714286,18.564285714285713,10.642857142857142,2.8817857142857144,0.121239039
185,24047.0,MD,1778263.3163315242,1880783.8565736355,54.7264653742857,5.6000000000000005,18.478571428571428,13.177142857142856,5.156785714285715,0.07980260107142857
471,45069.0,SC,1477747.4562997373,1409462.873892703,57.925854658571424,14.107142857142858,25.192857142857143,11.887857142857142,3.3252857142857137,0.22195321635714288
519,51075.0,VA,1569406.9865666698,1781445.4595559023,61.40218652214286,13.921428571428574,27.628571428571426,10.885,2.2302857142857144,0.18289868814285715
547,51135.0,VA,1569996.504881097,1715378.6688285598,69.39641459142858,13.764285714285718,26.478571428571428,10.18857142857143,2.372285714285714,0.09661605478571429
626,54031.0,WV,1462694.6967080217,1908032.1050716469,56.24551891714285,12.342857142857143,26.014285714285712,10.107142857142858,2.804428571428572,0.12244360471428571
341,37143.0,NC,1730519.8028025161,1640428.5138194603,66.41127151714286,14.142857142857142,27.728571428571424,11.679999999999998,3.009642857142857,0.10188756485714286
459,45045.0,SC,1231184.5453369187,1403328.1988315384,52.38229561928573,6.385714285714286,21.221428571428568,12.490714285714285,4.049071428571429,0.11316609799999999
46,13087.0,GA,1086388.993292014,932261.374359215,61.63023758357142,10.328571428571427,23.628571428571426,11.817857142857145,3.402142857142857,0.14107633192857144
104,13205.0,GA,1118028.340807151,975040.5711210998,68.03396609571429,8.964285714285714,24.928571428571423,13.589285714285714,6.328785714285715,0.06511961357142858
119,13235.0,GA,1171003.423243261,1094923.930688947,64.46790430642857,8.864285714285714,27.714285714285715,10.675714285714283,1.782,0.120960172
624,54027.0,WV,1476981.1234760184,1945927.2290046262,69.027266705,13.89285714285714,27.37857142857143,11.58785714285714,2.6115714285714278,0.08207529649999999
638,54055.0,WV,1300125.813009017,1698264.0650516916,71.04894092142857,17.778571428571432,28.921428571428567,12.242142857142856,3.3752857142857144,0.3843909712857142
642,54063.0,WV,1345865.9770143484,1723197.0827630165,74.66537905785715,17.17142857142857,29.985714285714288,11.062142857142858,2.388785714285714,0.128055594
644,54067.0,WV,1311268.8854760001,1800627.4167808096,55.34539912142857,8.27142857142857,24.535714285714285,12.46642857142857,3.4191428571428566,0.10070080242857142
650,54079.0,WV,1212726.8396707152,1809882.2806198832,60.939926674999995,10.492857142857144,26.82857142857143,11.502142857142857,3.1167142857142864,0.1125724087857143
574,51193.0,VA,1656055.0887325043,1843192.9772786596,73.87535438285714,16.45,27.550000000000004,12.919285714285715,4.288142857142858,0.41726055464285716
485,51005.0,VA,1388452.8042397718,1756142.0493048937,60.93755012142858,12.471428571428572,26.52142857142857,11.082142857142857,2.8680000000000008,0.11943296300000002
193,34013.0,NJ,1804735.8688033791,2182643.518007811,52.856328015714304,15.828571428571426,24.485714285714288,11.917857142857144,3.821214285714285,0.3538559940714286
20,13033.0,GA,1294398.0084505382,1205638.2563579206,57.91186087285714,13.000000000000002,27.192857142857143,11.542857142857141,2.8679285714285716,0.22026708792857144
483,51001.0,VA,1763272.5157742398,1826266.62016022,51.085002764285704,9.314285714285715,26.42142857142857,11.312142857142858,3.1787142857142863,0.11257257285714287
19,13031.0,GA,1329138.93877265,1135899.882377149,63.72355996071429,11.849999999999998,27.214285714285715,9.487857142857141,2.025,0.04982230728571429
85,13165.0,GA,1302225.4032959186,1176479.1395942317,52.03777483857143,8.557142857142857,23.364285714285717,12.935714285714285,4.471642857142858,0.11435035485714287
320,37101.0,NC,1576397.4649073125,1531400.3399896673,62.73787942499998,13.185714285714283,27.46428571428571,13.112857142857141,4.226857142857143,0.22934309414285717
534,51105.0,VA,1135752.7821150194,1594803.1667781412,60.963906258571434,8.757142857142856,25.442857142857147,12.034285714285714,3.6971428571428575,0.12726205042857144
259,36103.0,NY,1916558.9646488505,2219152.4914231133,56.799619518571426,10.249999999999998,24.485714285714288,11.507142857142854,4.610071428571429,0.076780226
492,51019.0,VA,1439176.4232290378,1711113.4058368406,65.26187125714286,12.057142857142859,29.164285714285715,9.660714285714286,2.5196428571428564,0.07974723364285716
506,51047.0,VA,1549846.1014048886,1864900.9404466772,61.54182540000001,12.685714285714285,26.464285714285715,9.956428571428571,2.4069285714285713,0.10253832307142856
54,13103.0,GA,1366794.2759513727,1138324.1024364755,73.45203430785715,14.164285714285715,28.61428571428571,10.195000000000002,1.4980714285714285,0.07504944078571428
652,54083.0,WV,1381105.2139655664,1867124.3420430408,61.94305027785714,12.921428571428573,27.81428571428571,12.342142857142857,3.4709999999999996,0.15582223714285712
524,51085.0,VA,1604974.7026262789,1792754.0469279739,62.95791667928571,13.578571428571427,28.321428571428573,11.11857142857143,3.0079285714285713,0.10685944235714284
516,51069.0,VA,1508841.4213946033,1939047.6881618141,69.32349844071429,9.514285714285714,25.157142857142855,9.73642857142857,2.7128571428571426,0.06403424914285716
575,51195.0,VA,1175972.3414356743,1630930.8474701846,53.882844320000004,5.342857142857143,20.7,12.64642857142857,5.186214285714285,0.06791002307142859
170,24017.0,MD,1631028.7371630007,1883315.977661762,54.42526686142857,9.87857142857143,27.328571428571426,10.82642857142857,3.198642857142857,0.14823843642857143
223,36031.0,NY,1757119.2396146236,2553752.1669909093,58.82671745357142,7.921428571428572,24.214285714285715,11.17,4.361,0.07099452757142857
552,51145.0,VA,1573084.2754260611,1762556.1097962782,63.093524530714284,12.257142857142856,28.314285714285717,10.78357142857143,2.825928571428572,0.15629768557142856
602,51760.0,VA,1611344.2214985392,1767745.3058226963,70.09266676214287,8.392857142857142,25.607142857142858,11.727857142857147,3.430714285714285,0.11927869149999999
257,36099.0,NY,1549405.8086128826,2355026.7105980245,81.18237490428571,22.54285714285714,29.742857142857144,13.457142857142856,7.027500000000001,0.06166589114285715
25,13045.0,GA,1004456.1938946533,1226100.5686036472,58.84404330500001,8.007142857142856,25.342857142857145,8.96,1.8649285714285715,0.044354866
518,51073.0,VA,1694092.1537215721,1771191.1700914663,68.28180773714286,13.37142857142857,27.157142857142855,9.745714285714286,1.6869999999999998,0.05964087292857143
32,13059.0,GA,1155637.2378560333,1286419.2571725615,67.54769228071429,11.185714285714285,28.83571428571429,10.490714285714287,3.466214285714286,0.11275807964285718
523,51083.0,VA,1500908.0662406276,1659731.299898024,52.35737802428571,10.385714285714286,25.807142857142857,11.107857142857142,3.2594999999999996,0.1531349457857143
33,13061.0,GA,1039034.9043884861,1010413.014053567,49.58453687142857,12.964285714285717,27.32857142857143,11.440714285714288,2.7016428571428572,0.27027053700000003
432,42125.0,PA,1323351.9398807692,2018108.5831781628,63.69645448071429,12.928571428571427,27.22142857142857,9.395,1.6619285714285714,0.09187770528571429
464,45055.0,SC,1400663.564907707,1366623.4458810796,59.19549574071429,12.171428571428574,27.135714285714293,9.099285714285713,1.5132857142857143,0.03516432128571429
191,34009.0,NJ,1800201.81538522,1993222.5831635352,59.73910034214284,13.771428571428572,25.599999999999998,9.395,1.6630714285714283,0.05488435142857143
651,54081.0,WV,1281918.486967305,1736878.0532020906,43.193906622857135,11.535714285714283,25.178571428571427,10.767142857142856,2.9718571428571425,0.1475648615
39,13073.0,GA,1262487.0337361775,1255436.3493351222,72.01244565071428,14.257142857142858,29.435714285714283,11.77,3.382285714285714,0.15261211392857146
48,13091.0,GA,1200452.7659289,1092122.2908381585,61.83935669785715,11.557142857142855,27.971428571428568,10.851428571428572,2.5687857142857147,0.0916465845
637,54053.0,WV,1198413.3159322264,1837359.4614627394,70.34364479928571,10.064285714285713,26.671428571428567,13.260000000000002,4.426357142857143,0.445191252857143
307,37075.0,NC,1093298.5501779942,1436078.0130519837,64.76168415357142,11.664285714285715,27.021428571428572,9.004999999999999,1.2437857142857143,0.03331918821428572
395,42051.0,PA,1378511.3004467252,1996883.4891526052,60.71050466142857,9.492857142857146,25.514285714285712,12.56142857142857,4.034142857142858,0.4099551800714286
503,51041.0,VA,1605034.7018695264,1749188.2551735193,64.47205470857142,10.792857142857143,26.257142857142856,9.202142857142857,2.254642857142857,0.05851528585714284
549,51139.0,VA,1502186.4621524906,1871116.6939145427,59.30011712714286,7.864285714285715,24.514285714285712,13.104285714285718,3.8572857142857138,0.13494050114285713
559,51161.0,VA,1393012.0240849564,1697984.5655334136,70.06703203000001,16.128571428571426,27.03571428571428,12.929285714285715,1.2941428571428573,0.025601451428571426
52,13099.0,GA,1049875.3918107736,977774.675062231,68.26714952357142,14.935714285714285,25.707142857142856,11.91,1.3083571428571426,0.02805406492857143
556,51155.0,VA,1340728.097753538,1665907.1416689674,72.33507886857143,34.84285714285714,27.92142857142857,11.510714285714284,0.9836428571428572,0.025752152928571425
647,54073.0,WV,1261607.3329106204,1915191.246837493,70.03716527499999,13.65,27.007142857142856,12.993571428571428,1.5616428571428569,0.025568577214285713
564,51171.0,VA,1489940.522636975,1896026.6984495057,65.55939152071429,25.171428571428574,25.62142857142857,11.456428571428573,1.131,0.03597827742857144
353,37167.0,NC,1413285.617805561,1479056.188241764,73.55310319714285,20.87857142857143,27.314285714285717,11.670714285714284,1.1259285714285714,0.02880495607142857
571,51185.0,VA,1265973.0841709825,1661117.0066291073,50.54449679499999,11.507142857142858,21.771428571428572,11.056428571428572,0.9417142857142855,0.016140320285714285
96,13187.0,GA,1089047.8232336333,1347799.3407070749,73.15562157,12.828571428571427,26.45714285714286,10.598571428571429,1.2349285714285716,0.052074754642857136
76,13147.0,GA,1186214.8006497573,1335649.7168119461,53.38408637571429,16.464285714285715,24.8,12.06142857142857,1.5152142857142856,0.04970845014285714
664,54107.0,WV,1234436.8814563192,1892845.9545212332,62.340806503571436,15.692857142857141,23.67142857142857,9.754285714285714,1.0598571428571428,0.029384732000000004
631,54041.0,WV,1323938.6782498788,1882650.8244631924,79.48756681785714,16.72142857142857,30.42142857142857,12.480714285714289,2.0317857142857143,0.07913338528571426
566,51175.0,VA,1660955.7112359703,1685061.6621297915,81.6506429542857,18.107142857142858,30.714285714285715,12.637142857142859,1.466642857142857,0.04797284864285715
17,13027.0,GA,1181516.3428598617,940200.0498197644,80.78172073428571,20.035714285714285,29.55714285714286,13.077857142857145,1.419285714285714,0.02896005071428572
66,13127.0,GA,1367612.980311418,1010378.0561970401,71.19476819499998,23.592857142857138,26.99285714285714,11.988571428571428,1.3097142857142858,0.05673428014285715
79,13153.0,GA,1150012.8077834952,1117688.3269393193,81.41932235857142,21.47142857142857,27.671428571428574,10.855,1.0521428571428573,0.03339169542857143
93,13181.0,GA,1241432.537501206,1280516.5113304928,79.7583195,20.257142857142856,28.157142857142855,12.987857142857141,1.5528571428571425,0.029853480357142855
613,54005.0,WV,1237814.7560256724,1758586.5781076232,94.25759486714287,24.857142857142854,30.685714285714287,12.630714285714285,1.3580714285714284,0.020317335500000002
628,54035.0,WV,1227296.8685020593,1849010.7465555375,64.93822217571427,11.221428571428572,24.614285714285717,10.918571428571427,1.2856428571428573,0.046494797857142854
173,24023.0,MD,1417357.1940154205,1959178.5464532888,58.43437347142857,17.86428571428571,26.257142857142856,12.409285714285714,1.3366428571428572,0.026034394785714284
105,13207.0,GA,1118726.8760202262,1176047.920590807,76.07505035785714,18.964285714285715,27.864285714285717,12.632857142857144,1.313857142857143,0.03541953321428572
111,13219.0,GA,1151027.2564494007,1272737.3768218518,77.44845068142857,17.935714285714287,26.37857142857143,12.11142857142857,1.342,0.037690395714285715
112,13221.0,GA,1182710.8600456598,1282146.612332472,64.20680348714286,17.4,26.428571428571427,10.069285714285712,1.0978571428571429,0.04491210392857142
161,13319.0,GA,1190786.0568145853,1161735.546980488,63.091037211428564,12.628571428571432,23.428571428571434,12.574285714285717,1.7425714285714287,0.03790290578571429
622,54023.0,WV,1432264.468808302,1913616.7086607048,65.67296076928571,15.835714285714285,26.64285714285714,12.585714285714284,1.1655714285714287,0.0232314905
657,54093.0,WV,1400892.1817667119,1909096.1434315885,74.02368158285712,22.614285714285717,26.32857142857143,11.185714285714285,0.8712857142857141,0.02415838592857143
237,36059.0,NY,1859870.435569912,2189947.3654130325,69.96248815357143,14.842857142857143,30.34285714285715,10.919999999999998,1.1099285714285714,0.02945528571428571
245,36075.0,NY,1588690.7284010767,2436988.0827276385,59.98658586142858,23.042857142857144,28.164285714285715,11.087857142857143,0.9929285714285714,0.01719784892857143
131,13259.0,GA,1046643.4944280004,1062076.281630512,79.21179247357142,13.635714285714286,27.321428571428566,12.997857142857143,1.4005000000000005,0.03839051307142856
306,37073.0,NC,1702334.9106471143,1662006.4356042482,67.870936195,15.664285714285715,29.47857142857143,12.937857142857144,1.6313571428571427,0.04420492257142857
577,51199.0,VA,1696239.4330913709,1752034.1825074463,75.24148356499998,16.999999999999996,28.9,12.73642857142857,1.3354285714285716,0.027159673785714284
247,36079.0,NY,1828676.4070688656,2261806.23324937,80.8880295007143,25.935714285714283,29.435714285714283,12.82642857142857,1.375357142857143,0.040591132571428566
608,51820.0,VA,1477903.627892165,1803796.5537595889,66.63613088999999,10.87857142857143,24.964285714285715,12.247142857142858,1.4467857142857146,0.03440411642857143
239,36063.0,NY,1387460.154705967,2371359.136369447,57.65378284142856,18.67142857142857,26.4,12.71642857142857,1.1870714285714283,0.029001783142857146
7,13007.0,GA,1093091.0668230292,983304.1776016572,78.92825168499999,24.557142857142857,28.942857142857143,11.845714285714283,1.2552142857142858,0.029913225214285712
172,24021.0,MD,1575637.4070348218,1982508.773006335,110.38757017857144,24.814285714285717,31.52857142857143,12.975,1.4747142857142852,0.020957396642857142
252,36089.0,NY,1647135.9961353443,2571722.276861452,69.07499988642857,16.114285714285714,27.342857142857145,12.691428571428572,1.2557857142857143,0.026273587214285715
137,13271.0,GA,1225504.00640925,1068331.6242719851,61.526399073571426,13.235714285714284,26.20714285714286,12.24642857142857,1.1604285714285714,0.025993171499999995
116,13229.0,GA,1302309.0065195595,1014963.5432045276,63.04460748214285,22.65714285714285,25.349999999999998,11.684285714285716,1.3731428571428572,0.047093966642857144
457,45041.0,SC,1486637.4770779377,1345492.0518193983,64.11998527,13.814285714285715,24.77857142857143,12.165000000000004,1.5777142857142858,0.029425027428571424
332,37125.0,NC,1481683.8461599813,1490671.6814198787,65.79601795785715,14.292857142857143,21.99285714285714,12.69714285714286,1.6442142857142856,0.04236796999999999
402,42065.0,PA,1408466.2677042668,2139659.345298394,57.450121508571435,16.871428571428574,27.092857142857145,12.449285714285717,1.1199999999999999,0.02445035271428572
200,34027.0,NJ,1778629.8554601455,2185127.612591533,72.86606916357144,13.671428571428569,26.807142857142857,12.557142857142859,1.8820000000000001,0.054584168428571424
279,37019.0,NC,1617731.315199224,1374464.2255474452,68.59231494357142,17.8,26.72142857142857,12.584285714285716,1.4104285714285718,0.05011775142857143
311,37083.0,NC,1623563.7258407224,1624783.6524495329,79.47000891928572,16.407142857142855,30.27142857142857,12.515000000000002,1.3807857142857143,0.04439980614285714
40,13075.0,GA,1191026.2537076424,976480.7217668475,73.44752064428572,28.271428571428572,26.292857142857144,11.061428571428575,1.2419285714285717,0.05346802592857143
451,45029.0,SC,1420276.6357372254,1202878.0444715002,71.0197561492857,11.585714285714285,25.90714285714285,12.822857142857142,2.013214285714285,0.07531107464285715
458,45043.0,SC,1531529.2130251112,1286308.0146806624,89.31968079285716,17.664285714285718,26.22142857142857,10.829285714285714,2.1849999999999996,0.03558944621428572
286,37033.0,NC,1473661.7296786802,1612333.8922620008,54.09620118785715,7.607142857142856,16.685714285714283,11.389285714285714,1.8115714285714284,0.035346063000000004
294,37049.0,NC,1697494.8594486166,1510019.83219795,76.76664723785714,11.292857142857141,26.89285714285714,9.802142857142858,1.614,0.03221884328571428
107,13211.0,GA,1149571.1676575074,1245032.1026624711,82.44950698357142,9.978571428571428,28.850000000000005,11.531428571428572,2.043428571428571,0.06862413492857142
420,42101.0,PA,1751441.689492619,2080937.9222293114,73.89064176214285,11.764285714285714,27.314285714285713,10.899285714285714,1.7279285714285713,0.03161325192857144
250,36085.0,NY,1817579.9907321995,2161994.3789452203,65.26183023285714,12.671428571428573,27.500000000000004,11.205,1.9102857142857144,0.04074397099999999
188,34003.0,NJ,1814401.2637082764,2204752.4554913277,43.72321753357142,6.678571428571429,14.192857142857141,13.77,5.129071428571429,0.15401316428571427
213,36011.0,NY,1567737.517797133,2374439.5262319,63.78196096357142,8.107142857142858,26.057142857142857,10.352857142857143,1.5434999999999999,0.03594383085714286
342,37145.0,NC,1505394.7631317803,1617645.7763010294,69.67887095285714,8.835714285714285,27.178571428571427,9.679285714285713,1.4004285714285716,0.03378529757142858
486,51007.0,VA,1572483.1199002774,1737932.5396929453,61.23324906214287,7.842857142857143,25.53571428571429,10.850000000000003,1.9863571428571427,0.04248645164285715
590,51660.0,VA,1472787.864745938,1845021.5319830696,70.88252570214287,12.814285714285715,28.12142857142857,9.352857142857143,1.199142857142857,0.030620769499999995
659,54097.0,WV,1348482.6388662283,1875559.1480705696,53.09995089,6.185714285714285,23.28571428571428,10.280714285714286,1.8182857142857143,0.030473805142857142
220,36025.0,NY,1711335.0927185693,2323192.0799090834,74.07383451785715,19.785714285714285,28.44285714285714,11.732142857142852,1.5927142857142855,0.05267680742857143
195,34017.0,NJ,1819905.9664527562,2180131.941105556,77.60893095142858,22.900000000000002,31.61428571428571,9.69714285714286,1.4288571428571426,0.048641523214285706
154,13305.0,GA,1326934.8836309887,1040349.8356804625,68.87399939714285,18.607142857142858,29.021428571428572,11.339285714285714,1.6984285714285714,0.03932714678571429
201,34029.0,NJ,1824854.7036598062,2083480.2335805802,68.09159379357142,11.607142857142856,26.85714285714286,11.090714285714286,1.891,0.05477783792857143
569,51181.0,VA,1670078.514360019,1731435.2174576197,80.38243473357143,10.471428571428572,26.407142857142855,11.755714285714287,2.753857142857143,0.10610776292857141
573,51191.0,VA,1237850.2452402376,1611510.928663289,65.67362749642857,14.75,29.52142857142857,9.803571428571429,1.447214285714286,0.0505940505
291,37043.0,NC,1104919.4897919293,1404573.346951689,73.86551555642856,10.335714285714285,27.47857142857143,11.721428571428572,2.9237857142857147,0.085286826
246,36077.0,NY,1695430.803146629,2369555.4484414235,77.68188685357143,16.864285714285714,27.192857142857147,11.357142857142858,1.8031428571428574,0.06733947235714285
414,42089.0,PA,1709056.974428783,2192003.0549564827,64.49335153000001,5.964285714285714,21.185714285714283,12.084999999999999,2.8464285714285715,0.08634977028571429
228,36041.0,NY,1712275.9702647105,2490987.619748173,68.51877784428571,6.992857142857142,23.37142857142857,12.192857142857141,3.1713571428571425,0.089462312
343,37147.0,NC,1662198.2093424494,1556593.3765910387,63.86005413214285,9.799999999999999,26.064285714285717,9.840000000000002,1.9298571428571432,0.032108861571428574
13,13019.0,GA,1208146.7858582889,992422.7946598852,69.71105958071429,9.27142857142857,24.85714285714286,11.847142857142856,2.328714285714286,0.07322637121428573
243,36071.0,NY,1784395.905825265,2248556.364604128,67.45306784499999,15.12857142857143,28.257142857142856,11.514999999999999,1.812642857142857,0.052279939785714304
208,36001.0,NY,1780443.168929266,2385249.2892566025,90.99506543714286,20.292857142857144,31.4,9.744285714285715,1.9347142857142858,0.05637897771428572
153,13303.0,GA,1222799.4651477968,1184983.2174305678,77.94228733857143,10.585714285714287,28.392857142857142,11.725,2.195357142857143,0.06869728757142858
538,51113.0,VA,1523847.6557529552,1851669.4815255026,74.548512655,12.807142857142859,25.714285714285715,11.562142857142858,2.4837142857142855,0.11062951185714286
572,51187.0,VA,1519532.5813097958,1907327.6222335836,41.76510656785714,5.1499999999999995,15.77142857142857,13.32642857142857,4.304642857142858,0.14095804542857146
302,37065.0,NC,1635788.1824950129,1587878.7109540054,64.66238854428572,5.8,21.807142857142857,12.113571428571428,2.6415714285714293,0.09373698314285714
28,13051.0,GA,1392412.033420983,1101415.4135107251,49.604213024285706,12.10714285714286,26.70714285714286,9.827857142857143,1.4015,0.05241642328571429
509,51053.0,VA,1607599.9013654112,1715108.8144102297,55.80408662357142,6.8428571428571425,23.35,11.434285714285716,1.9031428571428568,0.0435970692142857
24,13043.0,GA,1298399.5002483039,1132052.3505547505,55.535629529285714,11.578571428571431,26.857142857142858,10.614285714285714,1.8757142857142857,0.06494664135714286
487,51009.0,VA,1466190.9282657336,1748958.4929278845,72.69427043571429,7.000000000000001,25.62142857142857,11.624285714285715,2.9999999999999996,0.08823126421428572
603,51770.0,VA,1402346.6798759121,1700671.9397247143,82.93389670214287,11.278571428571428,28.0,9.499285714285715,1.9417142857142857,0.032333666071428575
359,37179.0,NC,1394272.7312941256,1439225.3345119858,84.42130498071428,9.02142857142857,25.22142857142857,11.97357142857143,1.9207857142857139,0.0674321845
364,37189.0,NC,1269211.478511366,1560293.26960444,61.04613645142857,6.978571428571428,22.449999999999996,11.705000000000002,2.130642857142857,0.0690411965
557,51157.0,VA,1528372.0406271406,1883439.6875154471,73.7007973942857,15.707142857142856,30.03571428571429,9.667142857142858,1.1452857142857142,0.03798078014285714
653,54085.0,WV,1273217.5302094417,1895127.7178645744,61.321578701428564,8.028571428571428,24.79285714285714,11.355714285714285,1.5824285714285715,0.04101566735714286
489,51013.0,VA,1613596.3088611048,1922262.7300619977,78.4326664007143,19.985714285714288,28.45714285714286,12.185,1.6097142857142859,0.0459501985
144,13285.0,GA,1016197.2130263314,1165749.0523870012,71.39476155642858,17.07857142857143,27.999999999999996,11.492857142857144,2.024714285714286,0.11182325992857144
23,13039.0,GA,1360362.3869556298,975480.850405246,70.03452410428572,4.757142857142857,22.085714285714285,11.998571428571429,2.7775000000000003,0.0897800167142857
217,36019.0,NY,1748150.0477971928,2623675.2900970047,64.24531993642857,8.042857142857143,20.75,12.229285714285714,3.3095,0.09129928378571431
442,45011.0,SC,1342753.030960666,1236098.0307051127,65.06043644785714,14.485714285714284,30.364285714285717,11.101428571428572,1.926285714285714,0.09685075864285717
465,45057.0,SC,1384086.3918205716,1403329.7814027902,56.01542769928572,12.585714285714287,25.371428571428567,9.285714285714286,1.1457857142857144,0.04386979600000001
275,37011.0,NC,1251796.4326247508,1540204.5875878353,70.29264805357143,8.992857142857142,23.007142857142856,11.513571428571428,2.2857857142857134,0.06212545435714286
163,24001.0,MD,1463675.8302631194,1978141.473262206,48.13592594214284,6.571428571428572,18.62142857142857,11.905000000000001,2.379642857142857,0.07902196585714284
352,37165.0,NC,1490869.0310540753,1438927.8342151393,76.70352639428572,12.39285714285714,27.607142857142854,11.510714285714288,2.421071428571429,0.09616510935714287
406,42073.0,PA,1301449.839552387,2105533.834126097,74.46989320499999,6.750000000000001,21.82857142857143,12.273571428571428,3.0297142857142854,0.13321076471428572
389,42039.0,PA,1307257.3163458344,2185193.456171797,77.86151784,6.992857142857143,25.499999999999996,11.77,2.686571428571429,0.09691628850000002
377,42015.0,PA,1596515.2672785744,2251514.685085425,66.86040703857142,13.45,23.571428571428573,11.589285714285714,1.8179285714285716,0.06046157571428571
21,13035.0,GA,1111388.8565031202,1205843.9404808371,98.04196135357142,23.59285714285715,30.150000000000002,10.645000000000001,1.728142857142857,0.06702431142857143
4,13001.0,GA,1288990.7496586218,1057012.9272224053,50.751801990714284,3.207142857142857,15.135714285714288,13.087857142857143,3.8267857142857147,0.1089913454285714
261,36107.0,NY,1604638.5844521404,2296816.0532381465,76.70185147142857,10.028571428571428,27.02857142857143,11.592857142857142,2.1109285714285715,0.061602873928571424
330,37121.0,NC,1231540.1940908511,1530025.8816566458,68.76364835714287,19.142857142857146,29.55,11.457142857142857,1.6724285714285716,0.06074446614285715
437,45001.0,SC,1233904.4271527347,1327933.5756630588,57.181232637142855,10.157142857142857,24.478571428571428,11.465000000000002,1.679714285714286,0.05044335128571429
658,54095.0,WV,1283161.7299479945,1929358.5904266678,60.82778735928571,8.885714285714286,24.342857142857145,12.031428571428568,1.9238571428571427,0.05730870571428571
606,51800.0,VA,1701943.4732367601,1690601.2304724387,73.84883193785713,15.87857142857143,28.285714285714285,11.744285714285713,1.7222857142857142,0.07533180778571429
448,45023.0,SC,1343252.8190343669,1397436.612625751,75.27337746571428,12.271428571428572,24.27142857142857,11.777142857142858,2.0575,0.07476186614285717
160,13317.0,GA,1214993.6869742493,1275513.3585860238,54.93429496071428,16.97857142857143,20.15714285714285,9.735714285714286,2.029642857142857,0.03887884021428571
80,13155.0,GA,1198918.0399888447,1027877.28148167,70.65627589642857,11.592857142857142,24.821428571428573,10.90857142857143,1.6547857142857143,0.031242337999999998
230,36045.0,NY,1590775.6976574424,2508226.5233987807,80.32579708642857,5.55,24.578571428571422,11.545714285714286,2.6061428571428573,0.08917322657142858
187,34001.0,NJ,1803710.5993820832,2031834.0347593674,94.74216124071425,19.52857142857143,25.807142857142857,10.372142857142858,2.3425000000000002,0.03784050221428571
378,42017.0,PA,1745633.551032382,2117385.439356862,63.27561376428572,12.75,24.16428571428571,11.681428571428572,1.9782857142857144,0.07468664257142857
288,37037.0,NC,1494044.085256307,1537413.3725100535,79.71801921857143,18.6,30.28571428571429,11.557142857142855,2.0254999999999996,0.06229591328571429
