SiteID,long,lat,x,y,FIPS,STATE,COUNTY,SOC,DEM,Slope,MAP,MAT,NDVI,NLCD,NLCD_DES
269,-97.70893997,37.28099,-150086.81993513307,1583592.1890662462,20191,Kansas,Sumner County,2.335,390.2869873046875,0.9612209796905518,798.9429931640625,14.36139965057373,0.4635399878025055,7,Planted/Cultivated
270,-97.70893997,37.28099,-150086.81993513307,1583592.1890662462,20191,Kansas,Sumner County,2.335,390.2869873046875,0.9612209796905518,798.9429931640625,14.36139965057373,0.4635399878025055,7,Planted/Cultivated
271,-97.70893997,37.28099,-150086.81993513307,1583592.1890662462,20191,Kansas,Sumner County,2.335,390.2869873046875,0.9612209796905518,798.9429931640625,14.36139965057373,0.4635399878025055,7,Planted/Cultivated
272,-97.19644216,37.17371279,-105231.17962305706,1570883.6687519676,20191,Kansas,Sumner County,7.946000000000001,355.4570007324219,1.1092000007629397,852.3729858398438,14.48040008544922,0.577646017074585,7,Planted/Cultivated
273,-101.2430835,39.34007895,-447536.4060655878,1825374.3488415817,20193,Kansas,Thomas County,10.54,1008.3699951171876,1.0706499814987185,511.67999267578125,10.772299766540527,0.4219110012054443,7,Planted/Cultivated
274,-101.2430835,39.34007895,-447536.4060655878,1825374.3488415817,20193,Kansas,Thomas County,10.54,1008.3699951171876,1.0706499814987185,511.67999267578125,10.772299766540527,0.4219110012054443,7,Planted/Cultivated
275,-101.2430835,39.34007895,-447536.4060655878,1825374.3488415817,20193,Kansas,Thomas County,10.54,1008.3699951171876,1.0706499814987185,511.67999267578125,10.772299766540527,0.4219110012054443,7,Planted/Cultivated
276,-101.05772890000001,39.30341897,-431948.78102488944,1820414.0388288938,20193,Kansas,Thomas County,11.578,982.3359985351562,0.9420980215072632,516.0369873046875,10.732399940490724,0.5301939845085144,7,Planted/Cultivated
277,-101.05772890000001,39.30341897,-431948.78102488944,1820414.0388288938,20193,Kansas,Thomas County,11.578,982.3359985351562,0.9420980215072632,516.0369873046875,10.732399940490724,0.5301939845085144,7,Planted/Cultivated
278,-101.05772890000001,39.30341897,-431948.78102488944,1820414.0388288938,20193,Kansas,Thomas County,11.578,982.3359985351562,0.9420980215072632,516.0369873046875,10.732399940490724,0.5301939845085144,7,Planted/Cultivated
279,-100.75697009999999,39.33566001,-406104.20426348445,1822696.5089979963,20193,Kansas,Thomas County,6.8260000000000005,910.8090209960938,0.92815101146698,523.2949829101561,11.065999984741213,0.5652850270271301,7,Planted/Cultivated
280,-99.67167424,39.04104102,-314780.49004376703,1785591.709178847,20195,Kansas,Trego County,4.83,699.0770263671875,1.6281599998474119,581.9840087890625,11.752799987792967,0.4440959990024567,6,Herbaceous
281,-96.33322228,38.98470206,-28597.050421419637,1773245.6193207342,20197,Kansas,Wabaunsee County,9.889,368.1759948730469,3.812700033187866,899.4819946289062,12.435999870300293,0.7337250113487244,6,Herbaceous
282,-96.33322228,38.98470206,-28597.050421419637,1773245.6193207342,20197,Kansas,Wabaunsee County,9.889,368.1759948730469,3.812700033187866,899.4819946289062,12.435999870300293,0.7337250113487244,6,Herbaceous
283,-96.33322228,38.98470206,-28597.050421419637,1773245.6193207342,20197,Kansas,Wabaunsee County,9.889,368.1759948730469,3.812700033187866,899.4819946289062,12.435999870300293,0.7337250113487244,6,Herbaceous
284,-96.13322776,39.01316029,-11429.120190009628,1776393.1589908632,20197,Kansas,Wabaunsee County,13.564,373.6369934082031,3.9188199043273926,904.708984375,12.276300430297852,0.7028430104255676,6,Herbaceous
285,-101.67567,38.77065997,-488227.977987841,1763788.3188985698,20199,Kansas,Wallace County,7.183,1086.93994140625,0.8839930295944214,476.9580078125,11.336299896240234,0.4466060101985931,7,Planted/Cultivated
286,-96.97578996,39.61054004,-83020.55970598062,1843762.4094678876,20201,Kansas,Washington County,11.327,423.2229919433594,1.6520600318908691,797.27197265625,11.895899772644045,0.6273170113563538,6,Herbaceous
287,-95.73365173,37.95180619,23182.43028072373,1657455.5790690624,20207,Kansas,Woodson County,14.977,327.46600341796875,1.3485900163650513,1014.9600219726562,13.206299781799315,0.7277430295944214,7,Planted/Cultivated
288,-108.9326801,33.74429999,-1186066.7338544745,1267232.8894419882,35003,New Mexico,Catron County,1.8230000000000002,2277.75,8.067429542541504,479.5889892578125,8.349599838256836,0.4930959939956665,4,Forest
289,-108.9326801,33.74429999,-1186066.7338544745,1267232.8894419882,35003,New Mexico,Catron County,1.8230000000000002,2277.75,8.067429542541504,479.5889892578125,8.349599838256836,0.4930959939956665,4,Forest
290,-108.9326801,33.74429999,-1186066.7338544745,1267232.8894419882,35003,New Mexico,Catron County,1.8230000000000002,2277.75,8.067429542541504,479.5889892578125,8.349599838256836,0.4930959939956665,4,Forest
291,-108.81573999999999,34.23429996,-1168045.048462815,1320043.4189747958,35003,New Mexico,Catron County,7.718,2162.0,4.2948899269103995,314.77099609375,8.849949836730957,0.22470900416374207,5,Shrubland
292,-108.5125,33.92053999,-1145173.1262046343,1281595.0479294204,35003,New Mexico,Catron County,11.22,2281.419921875,7.745950222015381,391.49798583984375,8.53378963470459,0.3530269861221313,4,Forest
293,-108.33168,33.93475003,-1128512.259230517,1281006.3686221999,35003,New Mexico,Catron County,3.3930000000000002,2357.300048828125,8.016200065612793,415.5840148925781,8.799050331115723,0.3411479890346527,4,Forest
294,-108.2048,33.57103,-1122169.6555299629,1239206.468780882,35003,New Mexico,Catron County,3.842,2334.669921875,7.0923500061035165,432.6300048828125,9.594650268554688,0.2830780148506165,4,Forest
295,-108.14311000000001,34.33232003,-1105687.4823834952,1322860.919448449,35003,New Mexico,Catron County,1.619,2317.489990234375,2.635040044784546,368.20098876953125,8.189599990844728,0.28379398584365845,5,Shrubland
296,-104.64518000000001,33.78767,-793772.4007268427,1227379.7991627653,35005,New Mexico,Chaves County,0.47100000000000003,1296.5,1.8164499998092647,343.8139953613281,14.65470027923584,0.19729599356651306,5,Shrubland
297,-104.64518000000001,33.78767,-793772.4007268427,1227379.7991627653,35005,New Mexico,Chaves County,0.47100000000000003,1296.5,1.8164499998092647,343.8139953613281,14.65470027923584,0.19729599356651306,5,Shrubland
298,-104.64518000000001,33.78767,-793772.4007268427,1227379.7991627653,35005,New Mexico,Chaves County,0.47100000000000003,1296.5,1.8164499998092647,343.8139953613281,14.65470027923584,0.19729599356651306,5,Shrubland
299,-104.2304354,33.39545406,-759578.9901636135,1180353.078780597,35005,New Mexico,Chaves County,1.082,1157.9000244140625,1.3157299757003784,372.1719970703125,15.005999565124512,0.2478030025959015,5,Shrubland
300,-103.8283,33.11860998,-725095.6104039631,1146413.8388264133,35005,New Mexico,Chaves County,0.408,1298.6500244140625,1.716189980506897,393.8970031738281,14.730799674987793,0.27536100149154663,6,Herbaceous
301,-103.83490959999999,33.40276882,-723093.8634474957,1178081.5592152197,35005,New Mexico,Chaves County,1.085,1257.010009765625,1.0320500135421753,395.3080139160156,14.592100143432615,0.30284398794174194,6,Herbaceous
302,-108.76738999999999,34.58749003,-1158375.3410122553,1358585.9794202475,35006,New Mexico,Cibola County,1.255,2157.889892578125,3.88100004196167,369.9389953613281,9.087200164794922,0.2919360101222992,4,Forest
303,-108.63908,34.83308002,-1143160.3421405733,1384256.8497228143,35006,New Mexico,Cibola County,2.7680000000000002,2152.389892578125,2.870889902114868,357.8800048828125,9.070859909057617,0.24212700128555295,5,Shrubland
304,-108.55556999999999,34.86664998,-1135156.587579441,1386978.288390064,35006,New Mexico,Cibola County,2.735,2237.429931640625,5.289299964904785,385.5400085449219,8.277850151062013,0.3478339910507202,4,Forest
305,-108.28351,35.18532003,-1106102.322003724,1419121.6093027755,35006,New Mexico,Cibola County,7.596,2514.780029296875,6.598979949951173,530.7139892578125,7.41379976272583,0.5374199748039246,4,Forest
306,-105.30659009999998,36.32419,-826565.963908127,1515550.5490911694,35007,New Mexico,Colfax County,4.986000000000001,2847.39990234375,8.503749847412111,636.9000244140625,4.347169876098634,0.6198740005493164,4,Forest
307,-105.30659009999998,36.32419,-826565.963908127,1515550.5490911694,35007,New Mexico,Colfax County,4.986000000000001,2847.39990234375,8.503749847412111,636.9000244140625,4.347169876098634,0.6198740005493164,4,Forest
308,-105.30659009999998,36.32419,-826565.963908127,1515550.5490911694,35007,New Mexico,Colfax County,4.986000000000001,2847.39990234375,8.503749847412111,636.9000244140625,4.347169876098634,0.6198740005493164,4,Forest
309,-105.07104,36.64201996,-802316.7713785237,1548968.4896710163,35007,New Mexico,Colfax County,6.377999999999999,2559.18994140625,12.312800407409668,515.5800170898439,6.81505012512207,0.4777809977531433,4,Forest
310,-105.07104,36.64201996,-802316.7713785237,1548968.4896710163,35007,New Mexico,Colfax County,6.377999999999999,2559.18994140625,12.312800407409668,515.5800170898439,6.81505012512207,0.4777809977531433,4,Forest
311,-105.07104,36.64201996,-802316.7713785237,1548968.4896710163,35007,New Mexico,Colfax County,6.377999999999999,2559.18994140625,12.312800407409668,515.5800170898439,6.81505012512207,0.4777809977531433,4,Forest
312,-104.58782,36.55658003,-760560.3125032386,1535464.7895253662,35007,New Mexico,Colfax County,7.746,1841.8299560546875,1.2734400033950806,404.4320068359375,9.717309951782227,0.34030699729919434,6,Herbaceous
313,-103.3265797,34.74533808,-664718.6975490262,1323947.4681846877,35009,New Mexico,Curry County,2.519,1395.6300048828125,1.122059941291809,455.7090148925781,13.592399597167967,0.31891700625419617,6,Herbaceous
314,-104.61908000000001,34.52684997,-783899.1085498906,1309447.7085631527,35011,New Mexico,De Baca County,3.2430000000000003,1460.3199462890625,1.885669946670532,357.46600341796875,13.895999908447266,0.2546510100364685,6,Herbaceous
315,-104.49469,34.39301996,-773952.1784064182,1293523.858446701,35011,New Mexico,De Baca County,0.998,1393.1400146484375,1.3943099975585938,364.8739929199219,14.083800315856935,0.2651419937610626,6,Herbaceous
316,-104.24586,34.57883002,-749538.4278178645,1312226.788518314,35011,New Mexico,De Baca County,1.139,1340.010009765625,2.023610115051269,386.6950073242188,14.29290008544922,0.27843600511550903,6,Herbaceous
317,-106.6227051,32.35368689,-992509.180207356,1086729.4992686014,35013,New Mexico,Dowa Ana County,1.071,1433.8299560546875,4.244180202484132,314.19500732421875,16.303699493408207,0.2017289996147156,5,Shrubland
318,-106.61556999999999,32.43872995,-990788.3500791152,1096077.728720568,35013,New Mexico,Dowa Ana County,1.016,1409.6300048828125,1.7170000076293943,293.875,15.98960018157959,0.1918520033359528,5,Shrubland
319,-104.68767,32.19851001,-813852.8468833115,1051129.068062524,35015,New Mexico,Eddy County,10.276,1623.3199462890625,11.54419994354248,468.5469970703125,14.784299850463867,0.3587070107460022,4,Forest
320,-104.03854,32.55819999,-749805.8691727228,1085735.898520853,35015,New Mexico,Eddy County,1.3030000000000002,1013.5499877929688,1.695940017700195,344.0320129394531,16.742799758911133,0.2291029989719391,5,Shrubland
321,-108.65567,32.93703995,-1172782.0868496208,1174473.768671619,35017,New Mexico,Grant County,6.209,1595.719970703125,10.18560028076172,416.12298583984375,13.68649959564209,0.2738650143146515,5,Shrubland
322,-108.65567,32.93703995,-1172782.0868496208,1174473.768671619,35017,New Mexico,Grant County,6.209,1595.719970703125,10.18560028076172,416.12298583984375,13.68649959564209,0.2738650143146515,5,Shrubland
323,-108.58386999999999,32.83797001,-1167627.045865356,1162632.4779819022,35017,New Mexico,Grant County,2.759,1516.199951171875,11.01099967956543,393.2550048828125,14.01099967956543,0.2863390147686005,5,Shrubland
324,-108.45576000000001,32.52865003,-1160317.890843031,1126858.7392932186,35017,New Mexico,Grant County,0.494,1904.43994140625,7.600940227508545,467.3590087890625,11.830100059509276,0.3954229950904846,5,Shrubland
325,-107.94988000000001,32.56750998,-1112903.007602777,1125106.4186333397,35017,New Mexico,Grant County,6.5089999999999995,1552.6600341796875,2.377150058746338,340.8450012207031,14.35319995880127,0.19132000207901,5,Shrubland
326,-105.15458999999998,34.91246999,-828308.4787057382,1356934.4287011356,35019,New Mexico,Guadalupe County,3.65,1738.9000244140625,2.0294299125671387,403.3999938964844,11.868800163269045,0.2539519965648651,6,Herbaceous
327,-103.9271945,36.10768446,-706384.2283835962,1480275.4584032018,35021,New Mexico,Harding County,4.971,1732.8699951171875,1.8627599477767944,409.6499938964844,10.780699729919434,0.2944160103797913,6,Herbaceous
328,-103.67941,35.61959,-688764.7965163081,1423988.2490788435,35021,New Mexico,Harding County,1.1740000000000002,1313.989990234375,1.2521799802780151,414.93798828125,13.599599838256836,0.30101901292800903,6,Herbaceous
329,-108.92648999999999,31.50637004,-1219348.4408277695,1019863.2388575048,35023,New Mexico,Hidalgo County,3.568,1591.1800537109375,2.513180017471313,424.9840087890625,14.278800010681152,0.24345000088214874,6,Herbaceous
330,-108.9412498,31.93259307,-1214288.4881307583,1067078.197996012,35023,New Mexico,Hidalgo County,0.843,1334.06005859375,7.531680107116699,315.6050109863281,15.669899940490724,0.19401100277900696,5,Shrubland
331,-108.80373999999999,32.31215996,-1195782.6383042715,1107246.8088820688,35023,New Mexico,Hidalgo County,1.12,1304.3599853515625,1.2256900072097778,305.88800048828125,15.79669952392578,0.1574079990386963,5,Shrubland
332,-108.36069280000001,31.80685194,-1161945.8115706586,1045937.2484016212,35023,New Mexico,Hidalgo County,2.727,1371.9100341796875,3.5519800186157227,308.5270080566406,15.463700294494627,0.17936399579048154,5,Shrubland
333,-103.72828,32.23849002,-723826.6510410251,1047806.9693308992,35025,New Mexico,Lea County,0.677,1066.8299560546877,1.3892600536346436,344.9469909667969,17.018199920654293,0.2529110014438629,5,Shrubland
334,-103.65258,32.51794996,-714245.8005346918,1078289.4792015124,35025,New Mexico,Lea County,0.606,1106.3800048828123,0.9398000240325928,364.9200134277344,16.34950065612793,0.25055500864982605,5,Shrubland
335,-103.55973,32.71555,-703846.8009123411,1099565.4486365488,35025,New Mexico,Lea County,5.16,1217.9300537109375,1.328279972076416,390.2149963378906,15.455300331115724,0.2797499895095825,6,Herbaceous
336,-103.5108901,32.51749001,-701053.1742647666,1077183.2788656806,35025,New Mexico,Lea County,2.21,1131.27001953125,0.9474959969520568,373.6180114746094,16.037099838256836,0.2791149914264679,5,Shrubland
337,-103.44191,32.17824002,-697586.6275937806,1038971.3281078535,35025,New Mexico,Lea County,0.93,1035.5899658203123,1.0580999851226809,308.8330078125,16.678199768066403,0.2623560130596161,5,Shrubland
338,-103.44191,32.17824002,-697586.6275937806,1038971.3281078535,35025,New Mexico,Lea County,0.93,1035.5899658203123,1.0580999851226809,308.8330078125,16.678199768066403,0.2623560130596161,5,Shrubland
339,-103.44191,32.17824002,-697586.6275937806,1038971.3281078535,35025,New Mexico,Lea County,0.93,1035.5899658203123,1.0580999851226809,308.8330078125,16.678199768066403,0.2623560130596161,5,Shrubland
340,-103.2477301,33.08188999,-671741.1444097295,1138061.3186015852,35025,New Mexico,Lea County,4.861000000000001,1200.989990234375,1.1089400053024292,421.4809875488281,14.780500411987305,0.3355759978294373,6,Herbaceous
341,-105.83837,33.69546003,-904024.0181086824,1227785.0091326397,35027,New Mexico,Lincoln County,1.5959999999999999,1698.6500244140625,1.7172499895095823,367.9800109863281,13.08430004119873,0.2261140048503876,5,Shrubland
342,-108.20032649999999,31.89556046,-1145689.2582171352,1053788.939032445,35029,New Mexico,Luna County,1.35,1460.3399658203125,1.217210054397583,308.4070129394531,15.256500244140625,0.16204699873924255,5,Shrubland
343,-107.7961699,32.38249996,-1101216.1257668152,1102846.3487589613,35029,New Mexico,Luna County,2.181,1416.9599609375,1.181079983711243,297.5929870605469,15.13479995727539,0.16363799571990967,5,Shrubland
344,-107.7961699,32.38249996,-1101216.1257668152,1102846.3487589613,35029,New Mexico,Luna County,2.181,1416.9599609375,1.181079983711243,297.5929870605469,15.13479995727539,0.16363799571990967,5,Shrubland
345,-107.64103,32.3615,-1087092.3159103466,1098736.6582303792,35029,New Mexico,Luna County,1.712,1414.030029296875,4.823999881744385,306.0050048828125,15.196700096130373,0.17965899407863614,5,Shrubland
346,-108.87446000000001,35.82420002,-1149338.8777963454,1497023.9081313366,35031,New Mexico,McKinley County,1.646,2337.169921875,10.502599716186523,442.8080139160156,7.642399787902832,0.34443598985672,6,Herbaceous
347,-108.6669501,35.39574001,-1137299.0138603311,1446994.439150654,35031,New Mexico,McKinley County,4.593999999999999,2178.110107421875,6.3319501876831055,353.135986328125,9.062729835510254,0.27178800106048584,5,Shrubland
348,-108.55463999999999,35.43468003,-1126700.1496165507,1449976.869172386,35031,New Mexico,McKinley County,3.158,2219.239990234375,4.457610130310059,349.31298828125,9.172840118408203,0.3206630051136017,4,Forest
349,-108.54795,35.59700999,-1123710.9507051636,1467910.548695799,35031,New Mexico,McKinley County,1.35,2128.75,7.4201598167419425,353.6919860839844,8.872550010681152,0.2256540060043335,5,Shrubland
350,-108.08551999999999,35.56516999,-1082978.656935964,1459007.208519444,35031,New Mexico,McKinley County,3.7769999999999997,2230.669921875,10.467599868774414,339.23699951171875,8.614339828491211,0.2569479942321777,5,Shrubland
351,-108.08551999999999,35.56516999,-1082978.656935964,1459007.208519444,35031,New Mexico,McKinley County,3.7769999999999997,2230.669921875,10.467599868774414,339.23699951171875,8.614339828491211,0.2569479942321777,5,Shrubland
352,-108.08551999999999,35.56516999,-1082978.656935964,1459007.208519444,35031,New Mexico,McKinley County,3.7769999999999997,2230.669921875,10.467599868774414,339.23699951171875,8.614339828491211,0.2569479942321777,5,Shrubland
353,-104.8885933,35.77698536,-795275.619292539,1450984.6085468063,35033,New Mexico,Mora County,6.087999999999999,1983.72998046875,2.4372899532318115,465.3500061035156,9.481980323791504,0.3390269875526428,6,Herbaceous
354,-106.05588,32.50181003,-938008.1862325995,1097390.3781360576,35035,New Mexico,Otero County,0.485,1229.030029296875,0.9058960080146791,263.7130126953125,16.558700561523438,0.18953399360179898,5,Shrubland
355,-105.14362,32.27705996,-855596.1231121635,1063850.958838135,35035,New Mexico,Otero County,7.5329999999999995,1200.699951171875,4.208720207214356,270.4320068359375,15.972999572753904,0.19229499995708466,5,Shrubland
356,-103.9802,34.64981996,-724782.0795290099,1318076.6985275159,35037,New Mexico,Quay County,3.094,1484.3800048828125,1.622349977493286,428.2579956054688,13.491800308227539,0.2705189883708954,6,Herbaceous
357,-103.9802,34.64981996,-724782.0795290099,1318076.6985275159,35037,New Mexico,Quay County,3.094,1484.3800048828125,1.622349977493286,428.2579956054688,13.491800308227539,0.2705189883708954,6,Herbaceous
358,-103.9802,34.64981996,-724782.0795290099,1318076.6985275159,35037,New Mexico,Quay County,3.094,1484.3800048828125,1.622349977493286,428.2579956054688,13.491800308227539,0.2705189883708954,6,Herbaceous
359,-103.61216,35.04333002,-687906.6835543932,1359214.3091588588,35037,New Mexico,Quay County,1.9409999999999998,1237.18994140625,1.2328200340270996,421.8179931640625,14.323699951171875,0.31704801321029663,5,Shrubland
360,-103.61216,35.04333002,-687906.6835543932,1359214.3091588588,35037,New Mexico,Quay County,1.9409999999999998,1237.18994140625,1.2328200340270996,421.8179931640625,14.323699951171875,0.31704801321029663,5,Shrubland
361,-103.61216,35.04333002,-687906.6835543932,1359214.3091588588,35037,New Mexico,Quay County,1.9409999999999998,1237.18994140625,1.2328200340270996,421.8179931640625,14.323699951171875,0.31704801321029663,5,Shrubland
362,-103.13627,35.25973002,-643167.6357083179,1380024.3882131975,35037,New Mexico,Quay County,1.102,1175.760009765625,2.32709002494812,432.552001953125,14.162400245666506,0.28281599283218384,5,Shrubland
363,-107.20910990000002,36.76942996,-988951.7760448415,1583313.2680880171,35039,New Mexico,Rio Arriba County,0.804,2182.89990234375,4.939740180969238,434.364013671875,6.988379955291747,0.39325401186943054,5,Shrubland
364,-106.76681,36.005559999999996,-959772.3912251317,1493787.2396387425,35039,New Mexico,Rio Arriba County,18.277,2705.760009765625,9.070050239562988,704.593994140625,5.487370014190674,0.6759520173072815,4,Forest
365,-106.8159476,36.47266584,-958192.3065330074,1546262.6189983662,35039,New Mexico,Rio Arriba County,2.7710000000000004,2285.14990234375,9.571629524230957,473.7319946289063,7.924149990081787,0.5194640159606934,4,Forest
366,-106.8159476,36.47266584,-958192.3065330074,1546262.6189983662,35039,New Mexico,Rio Arriba County,2.7710000000000004,2285.14990234375,9.571629524230957,473.7319946289063,7.924149990081787,0.5194640159606934,4,Forest
367,-106.8159476,36.47266584,-958192.3065330074,1546262.6189983662,35039,New Mexico,Rio Arriba County,2.7710000000000004,2285.14990234375,9.571629524230957,473.7319946289063,7.924149990081787,0.5194640159606934,4,Forest
368,-106.75813000000001,36.18893001,-956682.1873255454,1514103.898677642,35039,New Mexico,Rio Arriba County,4.953,2517.47998046875,7.052070140838622,538.8880004882811,7.38454008102417,0.5326700210571289,4,Forest
369,-106.14818999999999,36.73188002,-896172.629690317,1568610.2384215354,35039,New Mexico,Rio Arriba County,7.6,2825.06005859375,8.403200149536133,637.572021484375,3.0827300548553467,0.5327469706535339,6,Herbaceous
370,-103.73691,34.01008001,-708552.0713013064,1244961.5193155298,35041,New Mexico,Roosevelt County,2.295,1331.43994140625,1.8728799819946291,401.31298828125,14.26609992980957,0.2856700122356415,6,Herbaceous
371,-103.73691,34.01008001,-708552.0713013064,1244961.5193155298,35041,New Mexico,Roosevelt County,2.295,1331.43994140625,1.8728799819946291,401.31298828125,14.26609992980957,0.2856700122356415,6,Herbaceous
372,-103.73691,34.01008001,-708552.0713013064,1244961.5193155298,35041,New Mexico,Roosevelt County,2.295,1331.43994140625,1.8728799819946291,401.31298828125,14.26609992980957,0.2856700122356415,6,Herbaceous
373,-103.6499,34.17697997,-699100.9236737129,1262910.649492995,35041,New Mexico,Roosevelt County,2.977,1287.72998046875,1.5623300075531006,421.2909851074219,14.220399856567385,0.2994309961795807,6,Herbaceous
374,-103.6499,34.17697997,-699100.9236737129,1262910.649492995,35041,New Mexico,Roosevelt County,2.977,1287.72998046875,1.5623300075531006,421.2909851074219,14.220399856567385,0.2994309961795807,6,Herbaceous
375,-103.6499,34.17697997,-699100.9236737129,1262910.649492995,35041,New Mexico,Roosevelt County,2.977,1287.72998046875,1.5623300075531006,421.2909851074219,14.220399856567385,0.2994309961795807,6,Herbaceous
376,-103.47941,33.66632997,-688039.352346461,1204783.5988142302,35041,New Mexico,Roosevelt County,1.095,1309.3699951171875,0.8359299898147583,414.9020080566406,14.358099937438965,0.3293260037899017,6,Herbaceous
377,-103.47941,33.66632997,-688039.352346461,1204783.5988142302,35041,New Mexico,Roosevelt County,1.095,1309.3699951171875,0.8359299898147583,414.9020080566406,14.358099937438965,0.3293260037899017,6,Herbaceous
378,-103.47804000000001,33.75996004,-687091.3495584481,1215201.319346871,35041,New Mexico,Roosevelt County,1.5090000000000001,1319.239990234375,0.9313700199127196,417.7969970703125,14.286199569702148,0.33741798996925354,6,Herbaceous
379,-103.47804000000001,33.75996004,-687091.3495584481,1215201.319346871,35041,New Mexico,Roosevelt County,1.5090000000000001,1319.239990234375,0.9313700199127196,417.7969970703125,14.286199569702148,0.33741798996925354,6,Herbaceous
380,-103.47804000000001,33.75996004,-687091.3495584481,1215201.319346871,35041,New Mexico,Roosevelt County,1.5090000000000001,1319.239990234375,0.9313700199127196,417.7969970703125,14.286199569702148,0.33741798996925354,6,Herbaceous
381,-103.12583000000001,34.27362002,-650491.5719763694,1269960.1586470832,35041,New Mexico,Roosevelt County,2.545,1261.5,0.9815869927406312,452.6440124511719,13.993399620056152,0.4528819918632507,7,Planted/Cultivated
382,-107.45567,36.19736996,-1018306.74117102,1522290.918691958,35043,New Mexico,Sandoval County,3.02,2089.070068359375,4.34867000579834,274.95498657226557,8.673480033874513,0.21399299800395968,5,Shrubland
383,-107.45567,36.19736996,-1018306.74117102,1522290.918691958,35043,New Mexico,Sandoval County,3.02,2089.070068359375,4.34867000579834,274.95498657226557,8.673480033874513,0.21399299800395968,5,Shrubland
384,-107.45567,36.19736996,-1018306.74117102,1522290.918691958,35043,New Mexico,Sandoval County,3.02,2089.070068359375,4.34867000579834,274.95498657226557,8.673480033874513,0.21399299800395968,5,Shrubland
385,-107.20381,35.53069997,-1004803.739652593,1445492.2287575267,35043,New Mexico,Sandoval County,3.915,1981.6199951171875,7.504549980163574,290.14801025390625,10.022500038146973,0.2295800000429153,5,Shrubland
386,-107.06606000000001,35.56297996,-992086.1696194982,1447633.7191183125,35043,New Mexico,Sandoval County,1.025,1919.780029296875,4.518330097198486,262.37399291992193,10.56659984588623,0.16552799940109253,5,Shrubland
387,-107.06606000000001,35.56297996,-992086.1696194982,1447633.7191183125,35043,New Mexico,Sandoval County,1.025,1919.780029296875,4.518330097198486,262.37399291992193,10.56659984588623,0.16552799940109253,5,Shrubland
388,-107.06606000000001,35.56297996,-992086.1696194982,1447633.7191183125,35043,New Mexico,Sandoval County,1.025,1919.780029296875,4.518330097198486,262.37399291992193,10.56659984588623,0.16552799940109253,5,Shrubland
389,-106.6267187,35.37053719,-955270.1167018885,1421731.4281231125,35043,New Mexico,Sandoval County,1.1520000000000001,1677.489990234375,3.478640079498291,287.5580139160156,12.515299797058105,0.18392500281333926,5,Shrubland
390,-107.83917009999999,36.19569997,-1052246.0542817255,1526283.0792100306,35045,New Mexico,San Juan County,1.2930000000000001,1970.1600341796875,2.3548500537872314,247.3730010986328,9.662679672241213,0.15309800207614901,5,Shrubland
391,-107.73732,36.25985998,-1042354.7936487747,1532291.4099088716,35045,New Mexico,San Juan County,2.459,2058.5400390625,2.982290029525757,262.92800903320307,9.232780456542967,0.18752700090408325,5,Shrubland
392,-107.72745,36.82076997,-1033748.3985207678,1594539.7189744324,35045,New Mexico,San Juan County,3.122,1868.47998046875,7.24783992767334,313.3210144042969,9.934510231018066,0.2350800037384033,5,Shrubland
393,-105.30963,35.35360003,-837464.0836560283,1407422.9488102843,35047,New Mexico,San Miguel County,2.884,1920.7099609375,5.738289833068848,439.4179992675781,10.101300239562988,0.34963399171829224,5,Shrubland
394,-107.52662,32.68857003,-1072047.7629003907,1133640.5492026024,35051,New Mexico,Sierra County,2.6489999999999996,1601.4000244140625,4.326189994812012,372.3290100097656,14.31999969482422,0.21136100590229034,5,Shrubland
395,-107.458979,32.96574812,-1062067.426330107,1163580.5481484663,35051,New Mexico,Sierra County,4.83,1574.0899658203125,6.087800025939941,308.52899169921875,14.64169979095459,0.20507200062274933,5,Shrubland
396,-107.7111713,33.90180413,-1072475.448090038,1270168.5984016636,35053,New Mexico,Socorro County,6.098,2149.489990234375,1.1837799549102783,342.4100036621094,9.112000465393066,0.20409899950027466,6,Herbaceous
397,-107.7111713,33.90180413,-1072475.448090038,1270168.5984016636,35053,New Mexico,Socorro County,6.098,2149.489990234375,1.1837799549102783,342.4100036621094,9.112000465393066,0.20409899950027466,6,Herbaceous
398,-107.66996,33.74433999,-1070875.5395874064,1252242.9385111635,35053,New Mexico,Socorro County,1.649,2218.2900390625,5.90254020690918,386.9599914550781,9.169249534606934,0.2577289938926697,6,Herbaceous
399,-107.65728999999999,34.43335002,-1060295.8526305165,1328532.3287089362,35053,New Mexico,Socorro County,5.1979999999999995,2016.9300537109373,4.192359924316406,336.8659973144531,10.310799598693848,0.1775449961423874,5,Shrubland
400,-107.65728999999999,34.43335002,-1060295.8526305165,1328532.3287089362,35053,New Mexico,Socorro County,5.1979999999999995,2016.9300537109373,4.192359924316406,336.8659973144531,10.310799598693848,0.1775449961423874,5,Shrubland
401,-107.27251000000001,33.54363998,-1037231.4890333423,1225578.3690886814,35053,New Mexico,Socorro County,3.5389999999999997,1655.760009765625,5.789999961853027,284.21600341796875,13.677499771118164,0.18907399475574493,5,Shrubland
402,-107.27251000000001,33.54363998,-1037231.4890333423,1225578.3690886814,35053,New Mexico,Socorro County,3.5389999999999997,1655.760009765625,5.789999961853027,284.21600341796875,13.677499771118164,0.18907399475574493,5,Shrubland
